Id,PostHistoryTypeId,PostId
30895,6,13877
30905,6,13872
30925,6,13873
30937,6,13850
30950,6,13897
31008,6,13811
31010,6,13809
31013,6,13791
31017,6,13747
31034,6,13936
31037,6,13232
31054,6,13886
31055,6,13312
31057,6,13940
31063,6,13944
31121,6,13965
31149,6,13977
31201,6,13996
31205,6,13958
31208,6,13974
31209,6,13969
31211,6,13666
31219,6,13953
31221,6,13993
31223,6,13983
31238,6,13905
31240,6,13989
31252,6,14017
31260,6,14010
31311,6,14048
31313,6,6706
31402,6,14089
31423,6,14077
31502,6,14066
31537,6,14155
31584,6,14178
31588,6,14168
31593,6,14147
31598,6,12470
31602,6,14162
31624,6,14191
31628,6,6718
31631,6,4826
31637,6,14193
31679,6,14200
31752,6,14219
31782,6,14243
31784,6,14243
31796,6,14249
31835,6,14259
31872,6,14280
31892,6,14276
31905,6,14289
31916,6,14261
31947,6,14310
31958,6,14320
31970,6,14324
31971,6,14320
31977,6,14320
31988,6,13073
31997,6,11184
31999,6,10853
32000,6,14298
32001,6,10833
32002,6,8709
32003,6,13133
32004,6,13115
32047,6,14357
32155,6,14374
32196,6,14424
32198,6,14430
32204,6,14417
32211,6,14424
32223,6,14418
32228,6,13398
32259,6,14451
32272,6,723
32274,6,14458
32278,6,14458
32280,6,5795
32315,6,14473
32327,6,14473
32355,6,14482
32359,6,11748
32377,6,14397
32404,6,14482
32449,6,14511
32465,6,14535
32474,6,14519
32477,6,14537
32489,6,14519
32512,6,14544
32539,6,14555
32540,6,14555
32553,6,14568
32578,6,14586
32628,6,12998
32659,6,14627
32695,6,14643
32707,6,11759
32708,6,6586
32880,6,14685
32882,6,14721
32885,6,14736
32900,6,14740
32901,6,14740
32903,6,14740
32904,6,14740
32909,6,14685
32913,6,11109
32920,6,14178
32927,6,14178
32940,6,14750
32942,6,14743
33055,6,14794
33105,6,14816
33106,6,12375
33107,6,14829
33108,6,14755
33109,6,14755
33110,6,14503
33153,6,14850
33158,6,14848
33180,6,14847
33190,6,14863
33205,6,14877
33206,6,14877
33243,6,14829
33246,6,14837
33250,6,14881
33253,6,14885
33320,6,6078
33353,6,11269
33360,6,14933
33366,6,14790
33448,6,14981
33469,6,14988
33530,6,15000
33570,6,14686
33581,6,15029
33590,6,15025
33597,6,15043
33618,6,15053
33619,6,15055
33644,6,15066
33683,6,15082
33690,6,15050
33691,6,14978
33734,6,15012
33739,6,9878
33740,6,730
33741,6,3744
33742,6,4667
33743,6,9848
33744,6,14703
33745,6,15108
33747,6,15108
33751,6,15093
33782,6,15090
33829,6,15137
33872,6,15150
33880,6,15058
33898,6,15164
33937,6,15180
33940,6,15175
33956,6,15187
33994,6,15146
34006,6,15206
34029,6,15217
34056,6,15227
34071,6,15225
34131,6,15255
34134,6,15212
34139,6,15223
34140,6,15217
34141,6,15244
34144,6,15243
34182,6,15270
34187,6,15274
34207,6,15278
34215,6,1986
34248,6,15296
34256,6,15299
34263,6,15228
34284,6,15311
34289,6,15312
34306,6,15318
34361,6,15348
34401,6,15327
34435,6,15378
34456,6,15380
34470,6,15397
34472,6,15397
34570,6,15433
34592,6,14950
34605,6,15448
34618,6,15222
34623,6,15456
34624,6,11460
34642,6,15465
34658,6,15470
34669,6,15475
34695,6,15479
34700,6,15473
34724,6,15496
34761,6,15507
34768,6,15518
34798,6,15537
34800,6,15538
34804,6,15538
34821,6,15549
34825,6,15551
34859,6,15564
34875,6,15573
34895,6,15580
34900,6,15471
34912,6,15584
34913,6,15570
34915,6,15564
34918,6,15392
34919,6,15392
34962,6,15603
35015,6,15626
35019,6,15361
35056,6,15648
35058,6,15591
35088,6,15515
35091,6,15563
35098,6,15648
35119,6,15456
35145,6,15681
35167,6,15694
35173,6,15694
35183,6,193
35186,6,15660
35228,6,15719
35233,6,15667
35255,6,11537
35266,6,15735
35287,6,15734
35300,6,12867
35308,6,15749
35343,6,15764
35363,6,15775
35367,6,15328
35397,6,15789
35439,6,15782
35443,6,15783
35477,6,5571
35490,6,15832
35494,6,15829
35570,6,15869
35602,6,15883
35610,6,15885
35621,6,15885
35638,6,15893
35650,6,15898
35651,6,15898
35674,6,15911
35686,6,5324
35693,6,15883
35733,6,15932
35753,6,15890
35756,6,15811
35763,6,15933
35768,6,15890
35771,6,15865
35779,6,15175
35803,6,15943
35805,6,15891
35821,6,15960
35825,6,15971
35851,6,15981
35854,6,15982
35913,6,11133
35934,6,16017
35978,6,15653
35986,6,16038
36008,6,16017
36018,6,16001
36048,6,16066
36057,6,16073
36061,6,16073
36077,6,5887
36082,6,11133
36084,6,3877
36088,6,11355
36089,6,16032
36119,6,16086
36140,6,16101
36155,6,12269
36160,6,16112
36190,6,16125
36196,6,8322
36223,6,16135
36225,6,16112
36247,6,16143
36261,6,16155
36273,6,16159
36286,6,16164
36314,6,16172
36319,6,16159
36340,6,16184
36347,6,16144
36390,6,16182
36396,6,16149
36397,6,16160
36416,6,16210
36436,6,16225
36450,6,16230
36459,6,16236
36483,6,16117
36486,6,16225
36490,6,16246
36528,6,16259
36550,6,16271
36581,6,16275
36606,6,16251
36632,6,182
36657,6,16319
36673,6,16327
36682,6,16328
36694,6,16332
36696,6,16331
36702,6,16329
36709,6,12031
36722,6,16338
36725,6,16336
36733,6,15938
36747,6,16348
36751,6,12457
36752,6,12457
36768,6,16310
36781,6,16357
36802,6,16376
36879,6,16381
36883,6,16386
36943,6,16428
36973,6,16453
36980,6,16408
37007,6,16361
37009,6,16327
37029,6,16473
37049,6,16480
37053,6,16477
37082,6,13469
37121,6,16517
37150,6,16521
37162,6,16505
37163,6,16254
37169,6,16535
37181,6,16306
37186,6,16540
37211,6,16551
37215,6,15811
37237,6,16562
37240,6,14284
37251,6,16568
37278,6,16580
37291,6,16584
37292,6,16572
37303,6,16572
37309,6,16585
37318,6,16589
37321,6,16528
37330,6,13758
37337,6,16584
37344,6,16586
37365,6,16600
37366,6,15811
37409,6,15603
37410,6,15802
37423,6,16254
37492,6,16613
37500,6,16593
37506,6,16642
37509,6,16628
37520,6,16642
37522,6,10786
37535,6,16645
37546,6,16650
37559,6,16652
37563,6,16657
37577,6,16663
37633,6,16688
37667,6,15836
37675,6,16549
37677,6,16290
37680,6,12843
37688,6,16717
37740,6,16738
37756,6,16747
37758,6,16736
37760,6,12220
37779,6,16757
37781,6,16755
37819,6,14306
37844,6,16769
37845,6,16776
37878,6,16798
37890,6,16768
37894,6,16803
37899,6,16801
37902,6,16789
37931,6,16813
37976,6,16823
37984,6,16837
37993,6,16840
38022,6,2151
38063,6,16869
38072,6,16845
38081,6,16874
38085,6,16876
38161,6,16907
38168,6,16912
38169,6,16907
38188,6,16917
38197,6,16918
38209,6,16466
38214,6,16925
38215,6,15671
38216,6,8322
38282,6,16952
38286,6,16952
38297,6,16953
38304,6,16935
38306,6,16932
38309,6,16951
38312,6,501
38319,6,11015
38338,6,14193
38343,6,16919
38346,6,16966
38352,6,16953
38363,6,16956
38378,6,16983
38382,6,16981
38397,6,3165
38411,6,16995
38413,6,16999
38438,6,16992
38440,6,16981
38460,6,16992
38467,6,17020
38468,6,17017
38471,6,16966
38474,6,17020
38526,6,17042
38528,6,16981
38531,6,17027
38533,6,17039
38538,6,17044
38626,6,17080
38629,6,17080
38630,6,17080
38668,6,17094
38692,6,16937
38704,6,17052
38716,6,17098
38718,6,17099
38752,6,17113
38754,6,17114
38756,6,17074
38770,6,17074
38778,6,9865
38790,6,17099
38799,6,17132
38805,6,17136
38807,6,17132
38817,6,1283
38831,6,17144
38843,6,17151
38853,6,17075
38861,6,17113
38870,6,17136
38886,6,11370
38899,6,17172
38908,6,17173
38912,6,17173
38929,6,17184
38934,6,17177
38991,6,17199
39026,6,9017
39027,6,17223
39042,6,17226
39082,6,17241
39083,6,17241
39090,6,17101
39091,6,17244
39110,6,17186
39114,6,17216
39119,6,6317
39123,6,17252
39142,6,17256
39210,6,17268
39241,6,17305
39242,6,17299
39332,6,17327
39339,6,13050
39407,6,17309
39412,6,17369
39445,6,17339
39467,6,17401
39477,6,17414
39485,6,17419
39498,6,17419
39524,6,17432
39548,6,4879
39561,6,1813
39563,6,2637
39564,6,4109
39568,6,4190
39569,6,4947
39570,6,10171
39590,6,10171
39609,6,17486
39610,6,17484
39662,6,17508
39678,6,17450
39721,6,17532
39766,6,17548
39825,6,17555
39829,6,17569
39833,6,17578
39846,6,8061
39856,6,17595
39872,6,17603
39877,6,16688
39880,6,17601
39899,6,4743
39927,6,17618
39945,6,17609
39947,6,17630
39965,6,17482
39978,6,17636
39991,6,17594
40005,6,16610
40008,6,15763
40010,6,17647
40011,6,14437
40012,6,12970
40016,6,12462
40019,6,17653
40020,6,11349
40021,6,10948
40040,6,17655
40044,6,17646
40048,6,17620
40051,6,17654
40073,6,17672
40080,6,17664
40085,6,17665
40091,6,16813
40116,6,17689
40121,6,17689
40129,6,17695
40139,6,14352
40148,6,17702
40247,6,17751
40271,6,17715
40288,6,17774
40324,6,17795
40333,6,17799
40364,6,17803
40372,6,17812
40381,6,10595
40382,6,17757
40387,6,622
40388,6,17590
40393,6,17767
40412,6,17822
40423,6,17823
40434,6,17834
40452,6,17843
40484,6,17850
40506,6,17861
40526,6,17861
40568,6,7645
40581,6,17876
40614,6,16485
40620,6,17912
40625,6,17903
40648,6,17922
40650,6,17918
40672,6,17922
40690,6,16253
40697,6,17933
40720,6,17952
40738,6,17953
40780,6,17892
40802,6,17892
40806,6,11668
40868,6,17973
40927,6,18011
40938,6,18037
40957,6,18045
40962,6,18025
40979,6,6197
40982,6,6295
40984,6,915
40988,6,18015
40990,6,500
41000,6,17702
41013,6,18058
41015,6,18058
41017,6,18058
41029,6,18011
41034,6,18047
41057,6,18079
41063,6,17932
41066,6,18082
41104,6,18096
41105,6,15549
41122,6,18106
41138,6,18108
41143,6,18110
41202,6,18142
41216,6,18144
41239,6,18150
41266,6,18166
41271,6,13975
41273,6,18142
41279,6,18170
41293,6,10232
41317,6,18178
41338,6,18187
41341,6,18187
41366,6,18197
41370,6,18110
41373,6,18194
41384,6,18208
41391,6,18188
41423,6,16225
41460,6,18243
41471,6,18251
41476,6,18251
41478,6,18251
41481,6,13816
41486,6,18252
41514,6,14866
41515,6,16966
41516,6,18248
41565,6,18283
41575,6,9809
41596,6,18293
41615,6,18306
41619,6,18306
41622,6,18286
41649,6,3489
41652,6,18311
41684,6,18263
41696,6,18274
41697,6,18251
41711,6,18341
41722,6,18345
41732,6,18260
41734,6,18348
41757,6,18346
41759,6,18357
41760,6,18346
41773,6,18366
41833,6,18389
41844,6,18387
41852,6,18395
41895,6,18411
41898,6,18411
41902,6,18416
41904,6,18416
41936,6,18428
41941,6,18372
41946,6,18429
41949,6,18372
41952,6,18425
41955,6,16728
41961,6,18417
41995,6,18451
42057,6,18249
42090,6,18486
42096,6,16007
42122,6,18495
42125,6,16556
42137,6,18517
42140,6,18454
42160,6,18526
42161,6,18520
42180,6,18532
42181,6,18531
42190,6,18482
42200,6,18520
42216,6,18450
42230,6,18545
42249,6,18509
42253,6,18547
42286,6,18566
42300,6,18564
42311,6,18576
42314,6,9923
42322,6,18560
42345,6,18587
42384,6,18601
42397,6,18615
42423,6,18593
42424,6,18592
42450,6,14537
42460,6,18631
42488,6,18641
42502,6,18654
42509,6,17810
42516,6,18658
42545,6,16403
42557,6,18673
42592,6,18688
42596,6,18690
42603,6,18596
42612,6,18532
42617,6,18697
42639,6,18706
42644,6,18706
42682,6,18718
42683,6,18601
42700,6,18723
42707,6,18724
42761,6,18747
42763,6,18723
42766,6,18747
42787,6,18425
42815,6,18771
42817,6,198
42948,6,18832
42954,6,6833
42985,6,18799
43027,6,18863
43029,6,18857
43063,6,18877
43082,6,18883
43083,6,18852
43088,6,18886
43152,6,18897
43163,6,18916
43179,6,18915
43192,6,18928
43197,6,18929
43200,6,18929
43216,6,14328
43221,6,18939
43226,6,18939
43236,6,18943
43237,6,18939
43250,6,18916
43299,6,18969
43318,6,18973
43321,6,3629
43359,6,18990
43360,6,18052
43361,6,988
43363,6,9515
43364,6,813
43369,6,15415
43370,6,93
43371,6,7704
43372,6,7427
43373,6,18798
43374,6,13981
43375,6,18873
43376,6,17403
43377,6,15317
43378,6,14133
43380,6,15380
43381,6,16508
43383,6,18747
43384,6,18796
43386,6,12324
43387,6,3782
43388,6,18739
43389,6,7278
43392,6,15890
43393,6,10291
43394,6,12265
43395,6,15728
43396,6,16246
43397,6,10502
43398,6,10929
43399,6,12069
43400,6,12118
43401,6,13791
43404,6,17734
43405,6,18916
43406,6,16584
43407,6,15911
43408,6,15868
43409,6,15764
43411,6,18998
43413,6,2622
43414,6,3677
43418,6,6337
43419,6,6656
43420,6,7418
43421,6,11823
43424,6,15416
43425,6,15669
43426,6,15882
43427,6,17493
43428,6,18502
43430,6,14978
43432,6,16388
43433,6,15311
43434,6,10355
43435,6,9965
43436,6,16085
43437,6,270
43438,6,17302
43440,6,18788
43442,6,9318
43443,6,17628
43444,6,7769
43446,6,7485
43447,6,17403
43448,6,13501
43449,6,13347
43451,6,18763
43452,6,12718
43453,6,8694
43454,6,6574
43455,6,6048
43456,6,4507
43457,6,12435
43458,6,13576
43459,6,16879
43476,6,19005
43478,6,18821
43496,6,18998
43505,6,18973
43526,6,14763
43558,6,19029
43591,6,19041
43599,6,19040
43602,6,19038
43631,6,19054
43632,6,19051
43651,6,19052
43665,6,19067
43666,6,19070
43680,6,19078
43697,6,11017
43699,6,19085
43706,6,9312
43719,6,6091
43720,6,11503
43721,6,14071
43723,6,2290
43724,6,18982
43725,6,3457
43732,6,12912
43733,6,12836
43734,6,2936
43737,6,16593
43738,6,5745
43745,6,19100
43752,6,19095
43790,6,19119
43798,6,18961
43812,6,19127
43818,6,13224
43819,6,6724
43820,6,16117
43821,6,19131
43822,6,15848
43834,6,19135
43841,6,19137
43879,6,19154
43888,6,19089
43891,6,19155
43914,6,19163
43937,6,19170
43968,6,19178
43973,6,19170
43976,6,2596
43977,6,1763
43978,6,4428
43979,6,4113
43980,6,5911
43981,6,142
43982,6,642
43983,6,6558
43992,6,12473
44004,6,19196
44014,6,19202
44016,6,19196
44021,6,19203
44024,6,19196
44041,6,18335
44053,6,19203
44060,6,19171
44065,6,19180
44079,6,18962
44105,6,19220
44122,6,19224
44138,6,19230
44141,6,4227
44156,6,19243
44164,6,19245
44294,6,19277
44297,6,19305
44299,6,19300
44340,6,19322
44342,6,19322
44357,6,19335
44361,6,82
44365,6,2007
44367,6,13141
44369,6,3983
44371,6,6419
44373,6,10283
44376,6,1193
44379,6,18215
44395,6,19327
44425,6,15988
44426,6,17274
44427,6,16966
44428,6,14881
44429,6,15795
44461,6,19345
44484,6,19377
44504,6,19389
44515,6,19389
44533,6,19370
44630,6,19438
44638,6,19448
44641,6,19441
44668,6,19459
44683,6,19441
44688,6,19469
44693,6,2151
44694,6,813
44695,6,2837
44698,6,2243
44699,6,10607
44700,6,9775
44702,6,2728
44703,6,15749
44704,6,11320
44705,6,8192
44708,6,1305
44709,6,18118
44740,6,18903
44836,6,19520
44849,6,19509
44851,6,684
44853,6,8155
44855,6,15012
44856,6,3180
44860,6,12999
44861,6,847
44863,6,5358
44865,6,10817
44867,6,9581
44869,6,4402
44872,6,13521
44875,6,8865
44876,6,8021
44877,6,4922
44879,6,1269
44894,6,19445
44900,6,11358
44911,6,19502
44922,6,19518
44951,6,19540
44963,6,19546
44964,6,19549
44965,6,19538
44967,6,19529
44986,6,9282
44990,6,19479
45014,6,19559
45031,6,19559
45035,6,19562
45037,6,19354
45080,6,6037
45083,6,19500
45093,6,18933
45094,6,3815
45095,6,3159
45102,6,19361
45113,6,8471
45125,6,19603
45155,6,19293
45164,6,19611
45172,6,19615
45191,6,19620
45198,6,19555
45201,6,19555
45229,6,19618
45232,6,19610
45247,6,19639
45254,6,19640
45271,6,14345
45284,6,19655
45296,6,14140
45301,6,19659
45308,6,19627
45309,6,19660
45326,6,4246
45361,6,19674
45378,6,2544
45395,6,3002
45405,6,19690
45413,6,7390
45417,6,7390
45429,6,19694
45432,6,19692
45435,6,18440
45454,6,19655
45459,6,19699
45484,6,19711
45519,6,19716
45535,6,19728
45550,6,19727
45556,6,19717
45569,6,19732
45578,6,19745
45599,6,19750
45614,6,11133
45616,6,19757
45629,6,19737
45630,6,19728
45632,6,19745
45639,6,8226
45645,6,3697
45707,6,19789
45710,6,19787
45743,6,486
45759,6,19808
45802,6,19823
45840,6,19803
45842,6,19828
45847,6,3378
45860,6,19813
45864,6,94
45867,6,33
45876,6,1082
45882,6,999
45884,6,1357
45891,6,1414
45912,6,19849
45914,6,3248
45925,6,4508
45930,6,4945
45952,6,19849
45963,6,19846
45975,6,5078
45986,6,5435
45997,6,6789
46009,6,19812
46028,6,19869
46050,6,19878
46057,6,13362
46076,6,19886
46084,6,19881
46087,6,19887
46130,6,19898
46198,6,19922
46204,6,19923
46215,6,19927
46223,6,19919
46228,6,12849
46233,6,19929
46234,6,19732
46235,6,13875
46258,6,19936
46323,6,11189
46329,6,19607
46332,6,11758
46334,6,19964
46350,6,19969
46380,6,19982
46389,6,19964
46415,6,5882
46417,6,19986
46425,6,19994
46463,6,19995
46467,6,20007
46526,6,20034
46529,6,20010
46531,6,20031
46532,6,20016
46542,6,20031
46544,6,20034
46567,6,20025
46597,6,20062
46599,6,19787
46611,6,6418
46621,6,20066
46623,6,12294
46641,6,20070
46684,6,19999
46715,6,14278
46719,6,14700
46731,6,19813
46757,6,20105
46762,6,20112
46765,6,20113
46803,6,20111
46813,6,20093
46820,6,20109
46825,6,20099
46860,6,18416
46896,6,20160
46897,6,20160
46927,6,20178
46949,6,18298
46979,6,20195
47004,6,20204
47013,6,20206
47089,6,20180
47091,6,14978
47092,6,13952
47105,6,20222
47168,6,12748
47179,6,17884
47260,6,20280
47294,6,20300
47296,6,20265
47298,6,20281
47316,6,20305
47384,6,15497
47390,6,17339
47410,6,2980
47423,6,19320
47437,6,20100
47459,6,20295
47462,6,20330
47501,6,20384
47548,6,20403
47564,6,20402
47638,6,20443
47663,6,20343
47664,6,20306
47665,6,19327
47667,6,20288
47691,6,20463
47700,6,20461
47756,6,20486
47797,6,20507
47841,6,20530
47895,6,20380
47917,6,20571
47953,6,20585
47975,6,20578
48007,6,20598
48022,6,20600
48053,6,19987
48058,6,20591
48061,6,20581
48063,6,20572
48067,6,20623
48070,6,20614
48131,6,20649
48147,6,5257
48148,6,5257
48157,6,19561
48159,6,1488
48160,6,18352
48169,6,20663
48179,6,18352
48180,6,19561
48221,6,20689
48254,6,20707
48288,6,20719
48303,6,20723
48390,6,20760
48398,6,9325
48401,6,20760
48404,6,16867
48442,6,20774
48454,6,20782
48467,6,20790
48474,6,20791
48488,6,20784
48633,6,20865
48701,6,20887
48722,6,20809
48733,6,2540
48737,6,20872
48743,6,20746
48762,6,20913
48813,6,20931
48824,6,2319
48851,6,20111
48887,6,19995
48931,6,20983
48969,6,20978
48974,6,21003
48981,6,21002
49027,6,21019
49029,6,21021
49032,6,21018
49033,6,21019
49038,6,15209
49047,6,21023
49114,6,21050
49129,6,21056
49143,6,21059
49145,6,21018
49206,6,21098
49208,6,21098
49212,6,21050
49221,6,21093
49229,6,21093
49252,6,21013
49262,6,21119
49267,6,21119
49275,6,21122
49428,6,21154
49432,6,21144
49435,6,21183
49438,6,21170
49479,6,21207
49486,6,21171
49488,6,21088
49517,6,21225
49519,6,19836
49616,6,21234
49638,6,21267
49650,6,8792
49683,6,21295
49687,6,12683
49690,6,21301
49798,6,11738
49806,6,21343
49887,6,21382
49939,6,21406
49968,6,21373
49973,6,21342
49983,6,253
50026,6,21382
50032,6,21398
50099,6,21482
50111,6,21469
50116,6,21463
50198,6,21489
50201,6,21531
50206,6,12909
50249,6,21548
50258,6,21548
50293,6,21561
50310,6,21571
50339,6,21584
50368,6,21587
50372,6,21556
50397,6,21605
50435,6,21618
50507,6,21647
50510,6,21647
50591,6,21686
50604,6,21690
50624,6,21650
50645,6,21689
50681,6,21718
50707,6,21730
50745,6,21747
50772,6,21756
50791,6,21707
50845,6,20694
50849,6,20852
50860,6,21766
50863,6,21759
50882,6,19740
50883,6,19962
50907,6,21800
50936,6,21751
50947,6,21805
50968,6,21814
50970,6,21819
50972,6,21800
50979,6,21741
50983,6,21824
50989,6,21784
51086,6,21864
51129,6,21879
51146,6,12543
51155,6,21892
51175,6,21899
51251,6,21934
51266,6,21910
51295,6,21948
51298,6,21929
51335,6,21305
51336,6,10820
51348,6,21934
51360,6,21902
51367,6,21966
51376,6,1908
51383,6,2605
51390,6,3942
51392,6,4230
51395,6,442
51404,6,21971
51430,6,21980
51431,6,21981
51432,6,20814
51433,6,617
51434,6,20397
51435,6,18517
51458,6,21986
51501,6,4028
51503,6,22006
51505,6,5763
51508,6,21840
51514,6,21840
51537,6,21962
51558,6,6948
51566,6,21427
51567,6,22007
51601,6,9599
51624,6,4011
51662,6,22070
51716,6,22007
51717,6,21632
51718,6,21497
51719,6,21297
51720,6,21161
51726,6,19970
51727,6,19272
51728,6,19138
51730,6,16863
51731,6,16619
51732,6,15672
51734,6,14590
51735,6,14539
51736,6,14312
51737,6,14180
51738,6,13555
51739,6,13441
51740,6,13287
51741,6,13121
51742,6,13063
51743,6,12046
51745,6,12038
51746,6,8043
51747,6,9303
51748,6,9639
51749,6,10161
51751,6,11126
51753,6,6595
51754,6,6766
51755,6,6804
51756,6,6869
51758,6,7674
51760,6,2226
51761,6,2700
51762,6,3586
51763,6,3690
51764,6,4400
51766,6,5148
51767,6,5458
51768,6,5847
51769,6,5942
51770,6,5990
51849,6,22098
51881,6,22082
51886,6,22111
51923,6,22154
51936,6,22102
51971,6,22170
51994,6,21578
51995,6,22127
51996,6,22104
52003,6,22180
52009,6,22183
52037,6,22195
52046,6,22186
52069,6,22187
52086,6,22208
52109,6,22219
52140,6,22225
52179,6,22243
52180,6,22178
52217,6,22259
52222,6,22258
52228,6,22247
52325,6,22307
52345,6,22210
52346,6,22241
52352,6,22302
52421,6,22342
52446,6,4474
52463,6,5998
52467,6,22360
52473,6,19361
52496,6,22369
52523,6,22376
52541,6,22292
52559,6,18293
52587,6,22292
52588,6,22374
52591,6,22327
52592,6,22384
52603,6,22403
52613,6,22413
52639,6,22362
52643,6,22119
52647,6,22360
52654,6,22119
52732,6,22456
52761,6,22469
52769,6,21714
52779,6,22401
52806,6,22492
52828,6,22480
52829,6,22442
52831,6,22498
52832,6,22429
52859,6,22486
52860,6,13227
52877,6,22509
52910,6,22510
52913,6,22504
52923,6,17628
52936,6,22536
52951,6,22521
52962,6,22548
52964,6,22542
52967,6,11719
52971,6,10655
52973,6,14548
53003,6,22536
53016,6,22568
53062,6,22589
53080,6,22600
53088,6,22585
53115,6,22607
53125,6,14453
53126,6,22588
53129,6,22585
53155,6,22626
53156,6,22617
53157,6,22613
53158,6,22178
53159,6,22608
53161,6,22437
53162,6,22456
53168,6,20443
53185,6,22635
53215,6,22651
53247,6,22667
53276,6,22676
53293,6,22597
53300,6,22686
53301,6,21645
53305,6,14200
53311,6,22696
53313,6,21973
53314,6,21309
53315,6,17136
53316,6,10143
53317,6,15869
53322,6,22696
53370,6,22597
53377,6,7071
53417,6,22743
53421,6,22743
53451,6,22755
53474,6,21472
53491,6,19791
53508,6,22774
53522,6,22118
53532,6,17864
53534,6,22118
53548,6,22793
53549,6,17774
53559,6,16366
53560,6,10361
53563,6,12909
53564,6,18641
53567,6,12360
53568,6,5763
53582,6,21295
53589,6,21059
53598,6,22811
53760,6,22871
53770,6,19982
53779,6,21303
53783,6,19923
53784,6,18197
53788,6,17902
53790,6,17558
53794,6,22876
53796,6,22875
53800,6,22863
53804,6,22846
53814,6,22824
53817,6,22820
53819,6,22816
53821,6,22811
53827,6,1414
53850,6,20284
53865,6,22896
53902,6,22910
53905,6,22871
53957,6,17402
53970,6,22936
53993,6,22945
53999,6,22866
54057,6,22967
54101,6,20916
54135,6,21948
54191,6,4499
54231,6,23013
54235,6,23045
54276,6,23057
54295,6,23045
54296,6,14275
54297,6,21547
54298,6,23070
54308,6,23075
54318,6,23078
54319,6,23075
54322,6,23078
54339,6,3132
54347,6,23087
54349,6,6603
54350,6,6603
54353,6,23085
54354,6,11815
54359,6,11815
54391,6,23100
54398,6,23093
54399,6,16652
54409,6,959
54410,6,11226
54411,6,1708
54414,6,22307
54432,6,23112
54487,6,23134
54491,6,23120
54561,6,22910
54563,6,21555
54578,6,22936
54591,6,23173
54650,6,23191
54652,6,23195
54657,6,23107
54702,6,22998
54742,6,23238
54773,6,23238
54775,6,21897
54783,6,17799
54791,6,15262
54812,6,23258
54826,6,23264
54854,6,23276
54874,6,22219
54876,6,16531
54884,6,23288
54912,6,23301
54947,6,23311
54948,6,23314
54950,6,23264
54985,6,23321
54989,6,23321
54992,6,23331
54994,6,23312
54999,6,23270
55013,6,23339
55050,6,23348
55052,6,23353
55057,6,23353
55105,6,23371
55123,6,23347
55135,6,23388
55143,6,23390
55157,6,23364
55173,6,23009
55192,6,23009
55239,6,23418
55244,6,23423
55270,6,23418
55291,6,23408
55305,6,22993
55342,6,9757
55343,6,15127
55344,6,9423
55345,6,8177
55346,6,23338
55351,6,23322
55353,6,23468
55356,6,23465
55380,6,23476
55390,6,23473
55444,6,23498
55454,6,23502
55480,6,23511
55487,6,23512
55513,6,23474
55529,6,12139
55533,6,23528
55534,6,23245
55543,6,23533
55544,6,23532
55545,6,23518
55605,6,23552
55607,6,23549
55608,6,22413
55609,6,20889
55610,6,20739
55611,6,19916
55612,6,19772
55614,6,19196
55615,6,18852
55616,6,17299
55618,6,15988
55619,6,15795
55623,6,9284
55703,6,23586
55734,6,23596
55760,6,23607
55766,6,23609
55802,6,23622
55810,6,23624
55815,6,23555
55818,6,23557
55823,6,23619
55826,6,23552
